time_s,y_mm
7.533333,197.511861
7.541667,197.509465
7.550000,197.506351
7.558333,197.490333
7.566667,197.478733
7.575000,197.459078
7.583333,197.426261
7.591667,197.407996
7.600000,197.377296
7.608333,197.352178
7.616667,197.329091
7.625000,197.295459
7.633333,197.267932
7.641667,197.239327
7.650000,197.219715
7.658333,197.198824
7.666667,197.184574
7.675000,197.176276
7.683333,197.169074
7.691667,197.170030
7.700000,197.158285
7.708333,197.152049
7.716667,197.120317
7.725000,197.089595
7.733333,197.076767
7.741667,197.065676
7.750000,197.087999
7.758333,197.071465
7.766667,197.081843
7.775000,197.067269
7.783333,197.052187
7.791667,197.036419
7.800000,197.022278
7.808333,197.015020
7.816667,197.015533
7.825000,197.007567
7.833333,196.998179
7.841667,197.000790
7.850000,196.991796
7.858333,196.976229
7.866667,196.948152
7.875000,196.933448
7.883333,196.921576
7.891667,196.913752
7.900000,196.917311
7.908333,196.912247
7.916667,196.886147
7.925000,196.844469
7.933333,196.809770
7.941667,196.764336
7.950000,196.739675
7.958333,196.734555
7.966667,196.730984
7.975000,196.724223
7.983333,196.709039
7.991667,196.691520
8.000000,196.677790
8.008333,196.668613
8.016667,196.667486
8.025000,196.661160
8.033333,196.667316
8.041667,196.663846
8.050000,196.660424
8.058333,196.652605
8.066667,196.642219
8.075000,196.627479
8.083333,196.624520
8.091667,196.616279
8.100000,196.616340
8.108333,196.622091
8.116667,196.609480
8.125000,196.588072
8.133333,196.552872
8.141667,196.523544
8.150000,196.517176
8.158333,196.532616
8.166667,196.536143
8.175000,196.545788
8.183333,196.533429
8.191667,196.503730
8.200000,196.496594
8.208333,196.483221
8.216667,196.479567
8.225000,196.489110
8.233333,196.490448
8.241667,196.482881
8.250000,196.474694
8.258333,196.472434
8.266667,196.465775
8.275000,196.452097
8.283333,196.446377
8.291667,196.438968
8.300000,196.443664
8.308333,196.449478
8.316667,196.453968
8.325000,196.451338
8.333333,196.438299
8.341667,196.419525
8.350000,196.422270
8.358333,196.426531
8.366667,196.432824
8.375000,196.444060
8.383333,196.456189
8.391667,196.463120
8.400000,196.441866
8.408333,196.445833
8.416667,196.430956
8.425000,196.431154
8.433333,196.437993
8.441667,196.438970
8.450000,196.439053
8.458333,196.443682
8.466667,196.442624
8.475000,196.434299
8.483333,196.422582
8.491667,196.411390
8.500000,196.401884
8.508333,196.398071
8.516667,196.409224
8.525000,196.422034
8.533333,196.423789
8.541667,196.432478
8.550000,196.415744
8.558333,196.388955
8.566667,196.378284
8.575000,196.369771
8.583333,196.391735
8.591667,196.389516
8.600000,196.384043
8.608333,196.375049
8.616667,196.361126
8.625000,196.340263
8.633333,196.349994
8.641667,196.371030
8.650000,196.382265
8.658333,196.397122
8.666667,196.385099
8.675000,196.377228
8.683333,196.373193
8.691667,196.372138
8.700000,196.379037
8.708333,196.386780
8.716667,196.397388
8.725000,196.412428
8.733333,196.420787
8.741667,196.426876
8.750000,196.435449
8.758333,196.436788
8.766667,196.451407
8.775000,196.458045
8.783333,196.471205
8.791667,196.477069
8.800000,196.476620
8.808333,196.479455
8.816667,196.494166
8.825000,196.506943
8.833333,196.517181
8.841667,196.526591
8.850000,196.519295
8.858333,196.509947
8.866667,196.506668
8.875000,196.498967
8.883333,196.510559
8.891667,196.536596
8.900000,196.535919
8.908333,196.512946
8.916667,196.486286
8.925000,196.476301
8.933333,196.494115
8.941667,196.514060
8.950000,196.556105
8.958333,196.576952
8.966667,196.597231
8.975000,196.591048
8.983333,196.588231
8.991667,196.595111
9.000000,196.620432
9.008333,196.654621
9.016667,196.681780
9.025000,196.695578
9.033333,196.703137
9.041667,196.717199
9.050000,196.715303
9.058333,196.732698
9.066667,196.741523
9.075000,196.747715
9.083333,196.760291
9.091667,196.764235
9.100000,196.778108
9.108333,196.786925
9.116667,196.802192
9.125000,196.803419
9.133333,196.814175
9.141667,196.830160
9.150000,196.840924
9.158333,196.853599
9.166667,196.850059
9.175000,196.862617
9.183333,196.886842
9.191667,196.900516
9.200000,196.920678
9.208333,196.922294
9.216667,196.924323
9.225000,196.933465
9.233333,196.945967
9.241667,196.978017
9.250000,197.005012
9.258333,197.017151
9.266667,197.027837
9.275000,197.038942
9.283333,197.047168
9.291667,197.060104
9.300000,197.080524
9.308333,197.106610
9.316667,197.132665
9.325000,197.146600
9.333333,197.153454
9.341667,197.160870
9.350000,197.168740
9.358333,197.190401
9.366667,197.205462
9.375000,197.228950
9.383333,197.247732
9.391667,197.246348
9.400000,197.255307
9.408333,197.259620
9.416667,197.270336
9.425000,197.289471
