time_s,y_mm
7.008333,181.772958
7.016667,181.759857
7.025000,181.759377
7.033333,181.767268
7.041667,181.757760
7.050000,181.756161
7.058333,181.743483
7.066667,181.719155
7.075000,181.709188
7.083333,181.700809
7.091667,181.715825
7.100000,181.715573
7.108333,181.716190
7.116667,181.696872
7.125000,181.680006
7.133333,181.673552
7.141667,181.678185
7.150000,181.679016
7.158333,181.677451
7.166667,181.667297
7.175000,181.642141
7.183333,181.622009
7.191667,181.606379
7.200000,181.607888
7.208333,181.606706
7.216667,181.589686
7.225000,181.594174
7.233333,181.571804
7.241667,181.556271
7.250000,181.556062
7.258333,181.554401
7.266667,181.560394
7.275000,181.556168
7.283333,181.548138
7.291667,181.536450
7.300000,181.526118
7.308333,181.506953
7.316667,181.512583
7.325000,181.524385
7.333333,181.513765
7.341667,181.509430
7.350000,181.490277
7.358333,181.470261
7.366667,181.462655
7.375000,181.461322
7.383333,181.474671
7.391667,181.477010
7.400000,181.484729
7.408333,181.476108
7.416667,181.447978
7.425000,181.441859
7.433333,181.437356
7.441667,181.451967
7.450000,181.475094
7.458333,181.479640
7.466667,181.478282
7.475000,181.464218
7.483333,181.444721
7.491667,181.443159
7.500000,181.464245
7.508333,181.472175
7.516667,181.489066
7.525000,181.503020
7.533333,181.489673
7.541667,181.477049
7.550000,181.471544
7.558333,181.489049
7.566667,181.513238
7.575000,181.525633
7.583333,181.540994
7.591667,181.535639
7.600000,181.537805
7.608333,181.541282
7.616667,181.560489
7.625000,181.575528
7.633333,181.606928
7.641667,181.625519
7.650000,181.640445
7.658333,181.642085
7.666667,181.648809
7.675000,181.657211
7.683333,181.665609
7.691667,181.683626
7.700000,181.714879
7.708333,181.735453
7.716667,181.731559
7.725000,181.717697
7.733333,181.723226
7.741667,181.721144
7.750000,181.754294
7.758333,181.794171
7.766667,181.810411
7.775000,181.817159
7.783333,181.802248
7.791667,181.798399
7.800000,181.799379
7.808333,181.834276
7.816667,181.867979
7.825000,181.877836
7.833333,181.868685
7.841667,181.845078
7.850000,181.832545
7.858333,181.846354
7.866667,181.882734
7.875000,181.903768
7.883333,181.919461
7.891667,181.921172
7.900000,181.924830
7.908333,181.927697
7.916667,181.944661
7.925000,181.977929
7.933333,182.001863
7.941667,182.018960
7.950000,182.030994
7.958333,182.051249
7.966667,182.068612
7.975000,182.091878
7.983333,182.115840
7.991667,182.137866
8.000000,182.160000
8.008333,182.175796
8.016667,182.194948
8.025000,182.207406
8.033333,182.228926
8.041667,182.246918
8.050000,182.270194
8.058333,182.290231
8.066667,182.310479
8.075000,182.336436
8.083333,182.358539
8.091667,182.376097
8.100000,182.394758
8.108333,182.425734
8.116667,182.443386
8.125000,182.465083
8.133333,182.484860
8.141667,182.500102
8.150000,182.518673
8.158333,182.530362
8.166667,182.561763
8.175000,182.592177
8.183333,182.614148
8.191667,182.633811
8.200000,182.648963
8.208333,182.668667
8.216667,182.694595
8.225000,182.720968
8.233333,182.759182
8.241667,182.798645
8.250000,182.808567
8.258333,182.819877
8.266667,182.834110
8.275000,182.857727
8.283333,182.893897
8.291667,182.927044
8.300000,182.952237
8.308333,182.970205
8.316667,182.977871
8.325000,182.982113
8.333333,183.008647
8.341667,183.036762
8.350000,183.070523
8.358333,183.089562
8.366667,183.109745
8.375000,183.119861
8.383333,183.147052
8.391667,183.158196
8.400000,183.194992
8.408333,183.230625
8.416667,183.246096
8.425000,183.288027
8.433333,183.311925
8.441667,183.332849
8.450000,183.350971
8.458333,183.367037
8.466667,183.391932
8.475000,183.427985
8.483333,183.455482
8.491667,183.500485
8.500000,183.536057
8.508333,183.544327
8.516667,183.556827
8.525000,183.576245
8.533333,183.609814
8.541667,183.644536
8.550000,183.689085
8.558333,183.730591
8.566667,183.745395
8.575000,183.766024
8.583333,183.766929
8.591667,183.790899
8.600000,183.811354
8.608333,183.856069
8.616667,183.880624
8.625000,183.908083
8.633333,183.927731
8.641667,183.945740
8.650000,183.965868
8.658333,183.983232
8.666667,184.009155
8.675000,184.038523
8.683333,184.065691
8.691667,184.082525
8.700000,184.104160
8.708333,184.127760
8.716667,184.132318
8.725000,184.146359
8.733333,184.155302
8.741667,184.160851
8.750000,184.184352
8.758333,184.207282
8.766667,184.227356
8.775000,184.250002
8.783333,184.262883
8.791667,184.281352
8.800000,184.300146
8.808333,184.322905
8.816667,184.349720
8.825000,184.377704
8.833333,184.390264
8.841667,184.427480
8.850000,184.445557
8.858333,184.457747
8.866667,184.487674
8.875000,184.503506
8.883333,184.532550
8.891667,184.551227
8.900000,184.589737
8.908333,184.625631
8.916667,184.650584
8.925000,184.664325
8.933333,184.665533
8.941667,184.674178
8.950000,184.699782
8.958333,184.726005
8.966667,184.755358
8.975000,184.787572
8.983333,184.811542
8.991667,184.818083
9.000000,184.830414
9.008333,184.835178
9.016667,184.881563
9.025000,184.911807
9.033333,184.928085
9.041667,184.946372
9.050000,184.962492
9.058333,184.978133
9.066667,184.992527
9.075000,185.018734
9.083333,185.043974
9.091667,185.061169
9.100000,185.094140
9.108333,185.124352
9.116667,185.151415
9.125000,185.172794
9.133333,185.189500
9.141667,185.202469
9.150000,185.225513
9.158333,185.261124
9.166667,185.276530
9.175000,185.299169
9.183333,185.324048
9.191667,185.348457
9.200000,185.353319
9.208333,185.351483
9.216667,185.359461
9.225000,185.388519
9.233333,185.403414
9.241667,185.430155
9.250000,185.437714
9.258333,185.467855
9.266667,185.465473
9.275000,185.476712
9.283333,185.488095
9.291667,185.515755
9.300000,185.529490
9.308333,185.543533
9.316667,185.564850
9.325000,185.588943
9.333333,185.597743
9.341667,185.600522
9.350000,185.617715
9.358333,185.616255
9.366667,185.635883
9.375000,185.654633
9.383333,185.678891
9.391667,185.693805
9.400000,185.697281
9.408333,185.701458
9.416667,185.689102
9.425000,185.698909
9.433333,185.722317
9.441667,185.742613
9.450000,185.763777
9.458333,185.767503
9.466667,185.762707
9.475000,185.754545
9.483333,185.764682
9.491667,185.777432
9.500000,185.805616
9.508333,185.817803
9.516667,185.831507
9.525000,185.835069
9.533333,185.835795
9.541667,185.826733
9.550000,185.830463
9.558333,185.840743
9.566667,185.846013
9.575000,185.848029
9.583333,185.852164
9.591667,185.837336
9.600000,185.812639
9.608333,185.796646
9.616667,185.787589
9.625000,185.780229
9.633333,185.773676
9.641667,185.781218
9.650000,185.770621
9.658333,185.769737
9.666667,185.747197
9.675000,185.728154
9.683333,185.714191
9.691667,185.703763
9.700000,185.699137
9.708333,185.687861
9.716667,185.672268
9.725000,185.653566
9.733333,185.652774
9.741667,185.620892
9.750000,185.607783
9.758333,185.601476
9.766667,185.594059
9.775000,185.591626
9.783333,185.578300
9.791667,185.560004
9.800000,185.538242
9.808333,185.503135
9.816667,185.494081
9.825000,185.484595
9.833333,185.478906
9.841667,185.465832
9.850000,185.455039
9.858333,185.437591
9.866667,185.413962
9.875000,185.380425
9.883333,185.362561
9.891667,185.336846
9.900000,185.325684
9.908333,185.315177
9.916667,185.293630
9.925000,185.259955
9.933333,185.232898
9.941667,185.207041
9.950000,185.189273
9.958333,185.176931
9.966667,185.160980
9.975000,185.143407
9.983333,185.116686
9.991667,185.086444
10.000000,185.069338
10.008333,185.048269
10.016667,185.027698
10.025000,185.005624
10.033333,184.977248
10.041667,184.954973
10.050000,184.937212
10.058333,184.903949
10.066667,184.876049
10.075000,184.852970
10.083333,184.821679
10.091667,184.809167
10.100000,184.775450
10.108333,184.757078
10.116667,184.740808
10.125000,184.725620
10.133333,184.702179
10.141667,184.672373
10.150000,184.640578
10.158333,184.622089
10.166667,184.618474
10.175000,184.592938
10.183333,184.583186
10.191667,184.553706
10.200000,184.538406
10.208333,184.515427
10.216667,184.494164
10.225000,184.485262
10.233333,184.473850
10.241667,184.444753
10.250000,184.445024
10.258333,184.425072
10.266667,184.406586
10.275000,184.380373
10.283333,184.358147
10.291667,184.328730
10.300000,184.317971
10.308333,184.311095
10.316667,184.300234
10.325000,184.276315
10.333333,184.248671
10.341667,184.208667
10.350000,184.183678
10.358333,184.167381
10.366667,184.165824
10.375000,184.166017
10.383333,184.151449
10.391667,184.128404
10.400000,184.087562
10.408333,184.053177
10.416667,184.029799
10.425000,184.021705
10.433333,184.004113
10.441667,183.978438
10.450000,183.956535
10.458333,183.911329
10.466667,183.864665
10.475000,183.830756
10.483333,183.820167
10.491667,183.799233
10.500000,183.782849
10.508333,183.770208
10.516667,183.747986
10.525000,183.727412
10.533333,183.706038
10.541667,183.683868
10.550000,183.661545
10.558333,183.642317
10.566667,183.624808
10.575000,183.617284
10.583333,183.607588
10.591667,183.592824
