time_s,y_mm
247.975000,181.299864
247.983333,181.282151
247.991667,181.242422
248.000000,181.228658
248.008333,181.212848
248.016667,181.210424
248.025000,181.197277
248.033333,181.181279
248.041667,181.155054
248.050000,181.120077
248.058333,181.102382
248.066667,181.085372
248.075000,181.072142
248.083333,181.064020
248.091667,181.042692
248.100000,181.026230
248.108333,180.992097
248.116667,180.966176
248.125000,180.948779
248.133333,180.944173
248.141667,180.935628
248.150000,180.921095
248.158333,180.902576
248.166667,180.887406
248.175000,180.860563
248.183333,180.830173
248.191667,180.813617
248.200000,180.808056
248.208333,180.804846
248.216667,180.787136
248.225000,180.770245
248.233333,180.755594
248.241667,180.727584
248.250000,180.708038
248.258333,180.696216
248.266667,180.680450
248.275000,180.685348
248.283333,180.665067
248.291667,180.639366
248.300000,180.619773
248.308333,180.585926
248.316667,180.585329
248.325000,180.578225
248.333333,180.577822
248.341667,180.576804
248.350000,180.563316
248.358333,180.544768
248.366667,180.516684
248.375000,180.488174
248.383333,180.468962
248.391667,180.456688
248.400000,180.455768
248.408333,180.454996
248.416667,180.435648
248.425000,180.418011
248.433333,180.401041
248.441667,180.381990
248.450000,180.367115
248.458333,180.341514
248.466667,180.326927
248.475000,180.293618
248.483333,180.261055
248.491667,180.231099
248.500000,180.207655
248.508333,180.188033
248.516667,180.162436
248.525000,180.156004
248.533333,180.140503
248.541667,180.139657
248.550000,180.125983
248.558333,180.108219
248.566667,180.097915
248.575000,180.080010
248.583333,180.061456
248.591667,180.044545
248.600000,180.037021
248.608333,180.024730
248.616667,180.007152
248.625000,179.986974
248.633333,179.962894
248.641667,179.953535
248.650000,179.937810
248.658333,179.929474
248.666667,179.917495
248.675000,179.908483
248.683333,179.895338
248.691667,179.879982
248.700000,179.864121
248.708333,179.852276
248.716667,179.848165
248.725000,179.846205
248.733333,179.848116
248.741667,179.849677
248.750000,179.853477
248.758333,179.836544
248.766667,179.809705
248.775000,179.810301
248.783333,179.804676
248.791667,179.792124
248.800000,179.789100
248.808333,179.775311
248.816667,179.764583
248.825000,179.745287
248.833333,179.733176
248.841667,179.732703
248.850000,179.731072
248.858333,179.737796
248.866667,179.722498
248.875000,179.707933
248.883333,179.701230
248.891667,179.691342
248.900000,179.689640
248.908333,179.697805
248.916667,179.708216
248.925000,179.704136
248.933333,179.701469
248.941667,179.682615
248.950000,179.653517
248.958333,179.642597
248.966667,179.640232
248.975000,179.642293
248.983333,179.632194
248.991667,179.613499
249.000000,179.603604
249.008333,179.592797
249.016667,179.587233
249.025000,179.576811
249.033333,179.572808
249.041667,179.564438
249.050000,179.555532
249.058333,179.546911
249.066667,179.539600
249.075000,179.533729
249.083333,179.533022
249.091667,179.529482
249.100000,179.510032
249.108333,179.498144
249.116667,179.504567
249.125000,179.496865
249.133333,179.493252
249.141667,179.485840
249.150000,179.488034
249.158333,179.472900
249.166667,179.465125
249.175000,179.463876
249.183333,179.462314
249.191667,179.460458
249.200000,179.462448
249.208333,179.455010
249.216667,179.454790
249.225000,179.450709
249.233333,179.439743
249.241667,179.432610
249.250000,179.425552
249.258333,179.419089
249.266667,179.422633
249.275000,179.427528
249.283333,179.423850
249.291667,179.421500
249.300000,179.404419
249.308333,179.407879
249.316667,179.409027
249.325000,179.411633
249.333333,179.402566
249.341667,179.393956
249.350000,179.384857
249.358333,179.384762
249.366667,179.373974
249.375000,179.382038
249.383333,179.382246
249.391667,179.379620
249.400000,179.373466
249.408333,179.358502
249.416667,179.354307
249.425000,179.352426
249.433333,179.368549
249.441667,179.363347
249.450000,179.370583
249.458333,179.362369
249.466667,179.358649
249.475000,179.357704
249.483333,179.345269
249.491667,179.340444
249.500000,179.341700
249.508333,179.330042
249.516667,179.329456
249.525000,179.327976
249.533333,179.334403
249.541667,179.340954
